App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
"AT&T Navigator: Maps, Traffic",nan,nan,nan,nan
"AT&T Navigator: Maps, Traffic",Why pay $10 month essentially thing Google maps free?,Positive,0.2,0.55
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,"Wifi Galaxy Note 8 painfully slow. Web pages came 20 seconds home network. But phone, devices network, home network, wifi networks. Reset everything several times, got new uverse gateway, got new phone, luck. Stumbled across recommended uninstalling app. I did, wifi wonderful.",Positive,0.19454545454545452,0.4618181818181818
AT&T Smart Wi-Fi,"Keeps disconnecting wifi. Tells i've used 75% data 2 weeks, yet I thought I unlimited plan. Never happen in 10 years till downloaded app.",Neutral,0.0,0.0
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,This fraud allows top access anything everything phone extent it'll delete modify photos stuff. Read up!,Positive,0.625,0.5
AT&T Smart Wi-Fi,I pay company foandr wifi. This seems interfere I keep putting mine on..hotspot only? Uninstall? Feedback ? Plz?,Neutral,0.0,1.0
AT&T Smart Wi-Fi,Never worked accurately interferes regular wifi connections certain areas. Does update automatically,Positive,0.20476190476190478,0.42722832722832726
AT&T Smart Wi-Fi,Constantly trying open Wi-Fi I want 4G. It's real nuisance.,Positive,0.06666666666666667,0.37777777777777777
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,The entire Samsung galaxy phone sucks. Really sorry I purchased it.,Negative,-0.26666666666666666,0.6416666666666667
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,Get rid status bar notification way turn off.,Neutral,0.0,0.0
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,"We customers years AT&T, love services, love U-verse hope never goes away. Thank",Positive,0.5,0.6
AT&T Smart Wi-Fi,Very helpful easy use.,Positive,0.31666666666666665,0.5666666666666667
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,A better understanding hot spots areas around me.,Positive,0.375,0.675
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,Not enough information pro pi erly.,Neutral,0.0,0.5
AT&T Smart Wi-Fi,Not poor texting person like me.,Positive,0.2,0.6
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,Keeps wifi connections order,Neutral,0.0,0.0
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,It's helping wifi hot spot. By AT&T.,Positive,0.25,0.8500000000000001
AT&T Smart Wi-Fi,Tell us think,Neutral,0.0,0.0
AT&T Smart Wi-Fi,It helps keep wi-fi/hotspot life much simple,Neutral,0.0,0.35714285714285715
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Smart Wi-Fi,Shyann,Neutral,0.0,0.0
AT&T Smart Wi-Fi,It help wifi perform better!,Positive,0.625,0.5
AT&T Smart Wi-Fi,I hopefully good idea,Positive,0.7,0.6000000000000001
AT&T Smart Wi-Fi,nan,nan,nan,nan
AT&T Visual Voicemail,"Decent enough app. Visual voicemail prior phone must built-in I never used get voicemail, new phone I to. I can't tap msg begins playing like old phone, opens another screen I tap start playback. Not deal breaker , little slower. I like msg transcription, msgs appear get transcribed understand pattern yet. Overall I like far. Don't care ui fonts Color scheme though. Seems dated rough.",Positive,0.021553030303030293,0.37212121212121213
AT&T Visual Voicemail,"The June 2018 update broke app. No longer connects voicemail. It previously tolerable poorly designed utterly useless. Really AT&T? How using new ""administrative"" fees collecting customers write decent voicemail app?",Negative,-0.09393939393939395,0.38131313131313127
AT&T Visual Voicemail,It plays voicemails. Sometimes. I manually update get display new voicemails. It takes 15-20 seconds delete message. The transcripts hilariously inaccurate. But still better call voicemail go audio menu.,Positive,0.37878787878787873,0.6515151515151515
AT&T Visual Voicemail,"stopped working since upgrade days ago. When upgraded, became AT&T visual voicemail. Does Not offer free transcription voicemails like providers",Positive,0.2,0.4
AT&T Visual Voicemail,Convenient app. Latest revision started sending multiple alerts vm available instead 1. It also sends multiple alerts delete vm. Quite annoying. Voice 2 text wrong 50% time get meaning.,Negative,-0.06666666666666667,0.5166666666666667
AT&T Visual Voicemail,"This want without added bloat. You listen, transcribe,save,download, share voicemails. A must AT&T Visual Voicemail.",Neutral,0.0,0.0
AT&T Visual Voicemail,"Used work -- kind of. Previous version never automatically downloaded new messages. When I saw missed call I selected ""refresh"" load. Now new version nothing happens I get new call refresh. So mediocre worthless",Negative,-0.06536796536796538,0.6186147186147186
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,Galaxy Android- The Suddenly stopped working. Cant log in/cant sign in. Keeps sending coded texts saying cant find account...... Uninstalled.,Neutral,0.0,0.5
AT&T Visual Voicemail,Last update broke it. Cannot get voicemail app. Have dial voicemail now. Massive corporation whose fees keep increasing keeps declining.,Neutral,0.0,0.5333333333333333
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,"It shows voicemails alright, transcriptions pretty bad... I've never anywhere near accurate, words frequently missing wildly wrong, I end listen message audio every time anyway.",Negative,-0.1083333333333333,0.6083333333333333
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,"Got new phone, downloaded app. Had old phone, worked perfectly. Now doesn't. Sometimes logs voicemail, time doesn't. It's 2 weeks since logged message. Also, I enabled transcription, time function, either.",Positive,0.4121212121212121,0.5515151515151515
AT&T Visual Voicemail,"TURN ON ""Show Transcriptions"" (!) As best I'm aware defaulted OFF day 1, making visual voicemail non-visual (many months annoyed) I'm n00b, could error, so... merciful 4. (previous visual voice features...)",Positive,0.14791666666666667,0.37708333333333327
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,"Decent enough, like users observed, recent update broke app. Ended uninstall reinstall, set again. Even kept giving error, access voicemail ""traditional"" way, somehow magically connected setup I hung up.",Positive,0.13333333333333333,0.6333333333333333
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,I try erase voicemail it. Also save. :-/weird. Not recommended. Verizon's works much better!,Positive,0.625,0.5
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,The last update broke it. It longer pulls voicemail build system app. Refresh work anymore. Fix please!,Neutral,0.0,0.06666666666666667
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,Was working couple weeks ago. I'm getting notifications voicemails they're showing app.,Neutral,0.0,0.0
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,"Never works even though used old phone. Now rarely works, new update changed that. even connect ATT voicemail now. Completely useless. ATT PLEASE FIX THIS APP!",Negative,-0.022159090909090906,0.43863636363636366
AT&T Visual Voicemail,"Does work latest ""update""... certainly improvement..",Positive,0.35714285714285715,0.7357142857142858
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,Well I complaint since I can't sign back everytime I try get operator says unavailable I can't listen voicemail since I can't remember password.,Negative,-0.15,0.1
AT&T Visual Voicemail,Used work Samsung Galaxy Note 8. Does work now. Included plan joy.,Positive,0.8,0.2
AT&T Visual Voicemail,Stop working reason. Very poor AT&T support,Negative,-0.52,0.78
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,"horrible, even work anymore, manually refresh get vm",Negative,-1.0,1.0
AT&T Visual Voicemail,"Everytime I restart phone, I get welcome visual voicemail notification",Positive,0.4,0.45
AT&T Visual Voicemail,nan,nan,nan,nan
AT&T Visual Voicemail,ATT wants pay monthly now. No thanks.,Positive,0.05,0.15000000000000002
AT&T Visual Voicemail,It worked month. Disappointed.,Negative,-0.75,0.75
"AVG Cleaner – Speed, Battery & Memory Booster",I time keep track everything. This program many things. It even goes pictures shows ones might duplicates. It takes seconds review decide ones I going keep. Easy peasy.,Positive,0.4666666666666667,0.6666666666666667
"AVG Cleaner – Speed, Battery & Memory Booster",nan,nan,nan,nan
"AVG Cleaner – Speed, Battery & Memory Booster","It takes lock screen every time I swipe remove comes back! Sometimes 3 times I get lock screen, frustrating. Outside works fine. So concerned taking lock screen it.",Positive,0.004166666666666666,0.36250000000000004
"AVG Cleaner – Speed, Battery & Memory Booster","I used years devices. It works better I tried. It good job. I highly recommend anyone wants reliable product, free. They offer paid version, need options, want adds. I used several AVG I highly recommend all. Thanks making much needed free. Updated 06/20/2018. Still love it, gets better better. Keep good work.",Positive,0.3657142857142857,0.4628571428571429
"AVG Cleaner – Speed, Battery & Memory Booster","This works amazing! Before I got I literally 200 mb storage, 2 days later I 900! It really works safe helpful. I recommend app. Finally I storage! It takes 10 seconds clear plenty storage! GET THIS APP.",Positive,0.2625,0.49722222222222223
"AVG Cleaner – Speed, Battery & Memory Booster",nan,nan,nan,nan
"AVG Cleaner – Speed, Battery & Memory Booster","Keeps freezing/lagging/crashing right finishing ""deep"" cleanup. Everything else seems work fairly well. Honestly, I'm ready give piece junk app. =A=",Positive,0.29642857142857143,0.5839285714285715
"AVG Cleaner – Speed, Battery & Memory Booster","Worked good months ago, can't even app. Every time tap clean, freezes finishes causes phone lag glitch restart phone. I uninstalled re-installed it, issues.",Positive,0.5333333333333333,0.6500000000000001
"AVG Cleaner – Speed, Battery & Memory Booster","Great app, HAS A PAID VERSION WITH NO ADS! THAT IS VERY VERY IMPORTANT FOR A CLEANER DON'T YOU THINK? IF YOU DISAGREE LEAVE MY PLANET BEFORE YOU PROCREATE!",Positive,0.825,0.875
"AVG Cleaner – Speed, Battery & Memory Booster","Used long time; locks up, causing phone overheat restart itself. Just good enough considering I clean phone settings; used quicker. Uninstalled...",Positive,0.25416666666666665,0.55
"AVG Cleaner – Speed, Battery & Memory Booster",Easy use. Isn't forceful like installed phone I got it...I need something NOT get screen matter what. I uninstalled old still left something screen. I cannot get rid of. So thankful AVG,Positive,0.17777777777777778,0.3444444444444445
"AVG Cleaner – Speed, Battery & Memory Booster","This ancient WAS SLOW, DATED, FUSSY LOCKED UP MY SCREEN! SO SLOW TO LOAD, IT DIDN'T EVEN WORK PROPERLY! KEPT STOPPING!?!! RUBBISH! DELETED! AVOID! UK REVIEW",Negative,-0.225,0.3
"AVG Cleaner – Speed, Battery & Memory Booster","Simply The BEST! It's allways worked Fine,never problems.Very Easy use.I also recommend get AVG Antivirus. These guys know doing. Thank's AVG!",Positive,0.513888888888889,0.49682539682539684
"AVG Cleaner – Speed, Battery & Memory Booster","Perfect... But annoying ads. Also, notice something strange.. This app. Avast Cleaner app. ls literally copy & paste .. UI actions !!",Positive,0.04062499999999999,0.6833333333333332
"AVG Cleaner – Speed, Battery & Memory Booster","This helpful, classes phone's default smart manager. It allows free space RAM hibernate unused increases battery life ways really happen cleaner app. Love it.",Positive,0.32857142857142857,0.5607142857142857
"AVG Cleaner – Speed, Battery & Memory Booster","I used years many different devices. And date I saved threats, spam etc. I plan keeping AVG long around!!",Positive,0.140625,0.5
"AVG Cleaner – Speed, Battery & Memory Booster","AVG always says ,we're looking you, exactly I feel . When I'm online I'm things phone, I feel like directs away harmful material. I victim identity theft, makes feel lot comfortable things phone, like filing taxes. :-)",Positive,0.26875,0.525
"AVG Cleaner – Speed, Battery & Memory Booster",I disappointed learn subscribing AVG Antivirus give access AVG Cleaner well. I read carefully. I think I'll cancelling finding another solution.,Negative,-0.425,0.875
"AVG Cleaner – Speed, Battery & Memory Booster",supposed do. I issues crashing random errors. I also appreciate fact along AVG FREE WORK.,Negative,-0.04999999999999999,0.65
"AVG Cleaner – Speed, Battery & Memory Booster","This says will. I free version mind ads free good app. My device Android tablet without 'clear memory' button; I restart that's slow, wonderful clears junk 60-90 seconds!",Positive,0.3833333333333333,0.6638888888888889
"AVG Cleaner – Speed, Battery & Memory Booster","Even ads , I using 10 years. And I proud say I yet received bad , viruses, anything else like that. Thank much AVG great!!!! Just wish could go back simpler",Positive,0.26000000000000006,0.5233333333333332
"AVG Cleaner – Speed, Battery & Memory Booster","AVG usually good product, unfortunately one. Besides freezing, apparently restarting freezing middle restarting, I pull battery, I know what, anything did. I'm really disappointed antivirus works well phone computer. I hoping would able get rid pre-installed I want, problematic deal with. Again, I'm really disappointed. LG Stylo 2",Negative,-0.10714285714285714,0.5821428571428572
"AVG Cleaner – Speed, Battery & Memory Booster",nan,nan,nan,nan
"AVG Cleaner – Speed, Battery & Memory Booster","Since last 2 updates, memory hibernates 2 3 time. I constantly go back again...sometimes 10x...(no exaggeration)",Neutral,0.0,0.03333333333333333
"AVG Cleaner – Speed, Battery & Memory Booster",Good app. A lot ads way many reminders intended make purchase full version free far I tell works intended.,Positive,0.41,0.6900000000000001
"AVG Cleaner – Speed, Battery & Memory Booster",It seems working far... My line started cutting reboot. Kept rebooting itself. So I master reset. It still would cut off. So hopefully keeps cutting detect problem.,Negative,-0.3666666666666667,0.9333333333333332
"AVG Cleaner – Speed, Battery & Memory Booster","I free version, seems claims do. My complaint video ads. I know ads come territory free apps, I really *hate* auto-play video/sound ads. It matter phone settings on... Wi-Fi vs Wi-Fi, volume vs vibrate/silent.... ads play loud proud, take several tries shut off. I checked settings see way stop auto-play, luck. When I phone silent, reason (usually scare bejeesus people around me), video ads take data. I mind silent/still ads popping keep legitimate free, video ads ridiculous.",Positive,0.026388888888888892,0.5875
"AVG Cleaner – Speed, Battery & Memory Booster","Please get AVG. It's best anti virus tool. I sell Norton, Webroot Kaspersky. They inferior compared AVG. Don't ever get McAfee. It's really bad. I love AVG!",Positive,0.3083333333333334,0.5222222222222221
"AVG Cleaner – Speed, Battery & Memory Booster",nan,nan,nan,nan
"AVG Cleaner – Speed, Battery & Memory Booster",Great general wish 'ignore' function rather things shown time. Otherwise good,Positive,0.5166666666666667,0.6166666666666667
"AVG Cleaner – Speed, Battery & Memory Booster","I used AVG decade now, work's great, easy problems infections! Thank you.",Positive,0.6708333333333334,0.7916666666666667
"AVG Cleaner – Speed, Battery & Memory Booster",It's brilliant! Makes tech work efficiently tidies everything up. Haven't problems using it.,Positive,1.0,1.0
"AVG Cleaner – Speed, Battery & Memory Booster",This best I used clean protect phone. I tried several far best. Doesn't annoying pop-ups,Positive,0.2777777777777778,0.5333333333333333
